year,match_date,team,opponent,player,fouls_total,got_yellow,fouls_before_first_yellow
2022,2022-12-06,Morocco,Spain,Walid Cheddira,1,no,
2022,2022-12-06,Morocco,Spain,Yahia Attiyat allah,1,no,
2022,2022-12-06,Portugal,Switzerland,Bruno Miguel Borges Fernandes,1,no,
2022,2022-12-06,Portugal,Switzerland,Kléper Laveran Lima Ferreira,2,no,
2022,2022-12-06,Portugal,Switzerland,Otávio Edmilson da Silva Monteiro,3,no,
2022,2022-12-06,Portugal,Switzerland,Raphaël Adelino José Guerreiro,2,no,
2022,2022-12-06,Portugal,Switzerland,Ricardo Jorge Luz Horta,1,no,
2022,2022-12-06,Portugal,Switzerland,Rúben Santos Gato Alves Dias,2,no,
2022,2022-12-06,Portugal,Switzerland,William Silva de Carvalho,3,no,
2022,2022-12-06,Spain,Morocco,Aymeric Laporte,1,yes,0
2022,2022-12-06,Spain,Morocco,Daniel Olmo Carvajal,2,no,
2022,2022-12-06,Spain,Morocco,Jordi Alba Ramos,2,no,
2022,2022-12-06,Spain,Morocco,Marcos Llorente Moreno,1,no,
2022,2022-12-06,Spain,Morocco,Pablo Martín Páez Gavira,4,no,
2022,2022-12-06,Spain,Morocco,Pedro González López,1,no,
2022,2022-12-06,Spain,Morocco,Rodrigo Hernández Cascante,2,no,
2022,2022-12-06,Spain,Morocco,Álvaro Borja Morata Martín,1,no,
2022,2022-12-06,Switzerland,Portugal,Breel-Donald Embolo,1,no,
2022,2022-12-06,Switzerland,Portugal,Denis Lemi Zakaria Lako Lado,1,no,
2022,2022-12-06,Switzerland,Portugal,Djibril Sow,1,no,
2022,2022-12-06,Switzerland,Portugal,Eray Ervin Cömert,4,yes,0
2022,2022-12-06,Switzerland,Portugal,Fabian Lukas Schär,1,yes,0
2022,2022-12-06,Switzerland,Portugal,Manuel Obafemi Akanji,2,no,
2022,2022-12-06,Switzerland,Portugal,Noah Okafor,1,no,
2022,2022-12-06,Switzerland,Portugal,Remo Freuler,3,no,
2022,2022-12-06,Switzerland,Portugal,Xherdan Shaqiri,1,no,
2022,2022-12-09,Argentina,Netherlands,Cristian Gabriel Romero,2,yes,1
2022,2022-12-09,Argentina,Netherlands,Enzo Fernandez,2,no,
2022,2022-12-09,Argentina,Netherlands,Germán Alejandro Pezzella,2,yes,1
2022,2022-12-09,Argentina,Netherlands,Gonzalo Ariel Montiel,0,yes,0
2022,2022-12-09,Argentina,Netherlands,Julián Álvarez,2,no,
2022,2022-12-09,Argentina,Netherlands,Lautaro Javier Martínez,1,no,
2022,2022-12-09,Argentina,Netherlands,Leandro Daniel Paredes,3,yes,1
2022,2022-12-09,Argentina,Netherlands,Lionel Andrés Messi Cuccittini,3,yes,3
2022,2022-12-09,Argentina,Netherlands,Lisandro Martínez,0,yes,0
2022,2022-12-09,Argentina,Netherlands,Marcos Javier Acuña,1,yes,0
2022,2022-12-09,Argentina,Netherlands,Nicolás Alejandro Tagliafico,1,no,
2022,2022-12-09,Argentina,Netherlands,Nicolás Hernán Otamendi,3,yes,2
2022,2022-12-09,Argentina,Netherlands,Rodrigo Javier De Paul,2,no,
2022,2022-12-09,Brazil,Croatia,Alex Sandro Lobo Silva,1,no,
2022,2022-12-09,Brazil,Croatia,Antony Matheus dos Santos,2,no,
2022,2022-12-09,Brazil,Croatia,Carlos Henrique Casimiro,3,yes,1
2022,2022-12-09,Brazil,Croatia,Danilo Luiz da Silva,2,yes,0
2022,2022-12-09,Brazil,Croatia,Frederico Rodrigues Santos,1,no,
2022,2022-12-09,Brazil,Croatia,Lucas Tolentino Coelho de Lima,3,no,
2022,2022-12-09,Brazil,Croatia,Marcos Aoás Corrêa,1,yes,0
2022,2022-12-09,Brazil,Croatia,Neymar da Silva Santos Junior,3,no,
2022,2022-12-09,Brazil,Croatia,Pedro Guilherme Abreu dos Santos,2,no,
2022,2022-12-09,Brazil,Croatia,Richarlison de Andrade,2,no,
2022,2022-12-09,Brazil,Croatia,Rodrygo Silva de Goes,3,no,
2022,2022-12-09,Brazil,Croatia,Éder Gabriel Militão,2,no,
2022,2022-12-09,Croatia,Brazil,Andrej Kramarić,1,no,
2022,2022-12-09,Croatia,Brazil,Ante Budimir,1,no,
2022,2022-12-09,Croatia,Brazil,Borna Sosa,2,no,
2022,2022-12-09,Croatia,Brazil,Bruno Petković,1,yes,1
2022,2022-12-09,Croatia,Brazil,Ivan Perišić,3,no,
2022,2022-12-09,Croatia,Brazil,Joško Gvardiol,1,no,
2022,2022-12-09,Croatia,Brazil,Luka Modrić,3,no,
2022,2022-12-09,Croatia,Brazil,Marcelo Brozović,4,yes,1
2022,2022-12-09,Croatia,Brazil,Mario Pašalić,1,no,
2022,2022-12-09,Croatia,Brazil,Mateo Kovačić,2,no,
2022,2022-12-09,Croatia,Brazil,Nikola Vlašić,4,no,
2022,2022-12-09,Netherlands,Argentina,Cody Mathès Gakpo,6,no,
2022,2022-12-09,Netherlands,Argentina,Denzel Dumfries,7,yes,7
2022,2022-12-09,Netherlands,Argentina,Frenkie de Jong,2,no,
2022,2022-12-09,Netherlands,Argentina,Jurriën David Norman Timber,5,yes,2
2022,2022-12-09,Netherlands,Argentina,Luuk de Jong,2,no,
2022,2022-12-09,Netherlands,Argentina,Marten de Roon,2,no,
2022,2022-12-09,Netherlands,Argentina,Memphis Depay,2,yes,2
2022,2022-12-09,Netherlands,Argentina,Nathan Aké,2,no,
2022,2022-12-09,Netherlands,Argentina,Noa Lang,0,yes,0
2022,2022-12-09,Netherlands,Argentina,Steven Berghuis,3,yes,2
2022,2022-12-09,Netherlands,Argentina,Steven Bergwijn,0,yes,0
2022,2022-12-09,Netherlands,Argentina,Teun Koopmeiners,1,no,
2022,2022-12-09,Netherlands,Argentina,Virgil van Dijk,2,no,
2022,2022-12-09,Netherlands,Argentina,Wout Weghorst,3,yes,0
2022,2022-12-10,England,France,Bukayo Saka,3,no,
2022,2022-12-10,England,France,Harry Maguire,1,yes,0
2022,2022-12-10,England,France,Jordan Brian Henderson,3,no,
2022,2022-12-10,England,France,Jude Bellingham,2,no,
2022,2022-12-10,England,France,Mason Mount,1,no,
2022,2022-12-10,France,England,Adrien Rabiot,3,no,
2022,2022-12-10,France,England,Antoine Griezmann,3,yes,2
2022,2022-12-10,France,England,Aurélien Djani Tchouaméni,2,no,
2022,2022-12-10,France,England,Kingsley Coman,1,no,
2022,2022-12-10,France,England,Olivier Giroud,1,no,
2022,2022-12-10,France,England,Ousmane Dembélé,3,yes,2
2022,2022-12-10,France,England,Theo Bernard François Hernández,2,yes,1
2022,2022-12-10,Morocco,Portugal,Achraf Dari,1,yes,0
2022,2022-12-10,Morocco,Portugal,Achraf Hakimi Mouh,3,no,
2022,2022-12-10,Morocco,Portugal,Badr Banoun,1,no,
2022,2022-12-10,Morocco,Portugal,Selim Amallah,3,no,
2022,2022-12-10,Morocco,Portugal,Sofiane Boufal,1,no,
2022,2022-12-10,Morocco,Portugal,Sofyan Amrabat,2,no,
2022,2022-12-10,Morocco,Portugal,Walid Cheddira,5,yes,3
2022,2022-12-10,Morocco,Portugal,Yahia Attiyat allah,2,no,
2022,2022-12-10,Portugal,Morocco,Bruno Miguel Borges Fernandes,1,no,
2022,2022-12-10,Portugal,Morocco,Gonçalo Matias Ramos,1,no,
2022,2022-12-10,Portugal,Morocco,João Félix Sequeira,1,no,
2022,2022-12-10,Portugal,Morocco,Kléper Laveran Lima Ferreira,1,no,
2022,2022-12-10,Portugal,Morocco,Ricardo Jorge Luz Horta,1,no,
2022,2022-12-10,Portugal,Morocco,Rúben Diogo Da Silva Neves,2,no,
2022,2022-12-10,Portugal,Morocco,Rúben Santos Gato Alves Dias,1,no,
2022,2022-12-10,Portugal,Morocco,Vitor Machado Ferreira,1,yes,0
2022,2022-12-13,Argentina,Croatia,Cristian Gabriel Romero,3,yes,2
2022,2022-12-13,Argentina,Croatia,Enzo Fernandez,1,no,
2022,2022-12-13,Argentina,Croatia,Exequiel Alejandro Palacios,2,no,
2022,2022-12-13,Argentina,Croatia,Julián Álvarez,3,no,
2022,2022-12-13,Argentina,Croatia,Leandro Daniel Paredes,1,no,
2022,2022-12-13,Argentina,Croatia,Lionel Andrés Messi Cuccittini,2,no,
2022,2022-12-13,Argentina,Croatia,Nicolás Alejandro Tagliafico,3,no,
2022,2022-12-13,Argentina,Croatia,Nicolás Hernán Otamendi,2,yes,2
2022,2022-12-13,Argentina,Croatia,Paulo Bruno Exequiel Dybala,1,no,
2022,2022-12-13,Argentina,Croatia,Rodrigo Javier De Paul,2,no,
2022,2022-12-13,Croatia,Argentina,Dominik Livaković,1,yes,0
2022,2022-12-13,Croatia,Argentina,Josip Juranović,1,no,
2022,2022-12-13,Croatia,Argentina,Lovro Majer,1,no,
2022,2022-12-13,Croatia,Argentina,Luka Modrić,1,no,
2022,2022-12-13,Croatia,Argentina,Marcelo Brozović,2,no,
2022,2022-12-13,Croatia,Argentina,Mario Pašalić,1,no,
2022,2022-12-13,Croatia,Argentina,Marko Livaja,1,no,
2022,2022-12-13,Croatia,Argentina,Mateo Kovačić,0,yes,0
2022,2022-12-13,Croatia,Argentina,Mislav Oršić,1,no,
2022,2022-12-13,Croatia,Argentina,Nikola Vlašić,1,no,
2022,2022-12-14,France,Morocco,Ibrahima Konaté,2,no,
2022,2022-12-14,France,Morocco,Jules Koundé,2,no,
2022,2022-12-14,France,Morocco,Kylian Mbappé Lottin,5,no,
2022,2022-12-14,France,Morocco,Marcus Thuram,1,no,
2022,2022-12-14,France,Morocco,Ousmane Dembélé,2,no,
2022,2022-12-14,France,Morocco,Youssouf Fofana,2,no,
2022,2022-12-14,Morocco,France,Achraf Dari,2,no,
2022,2022-12-14,Morocco,France,Achraf Hakimi Mouh,1,no,
2022,2022-12-14,Morocco,France,Selim Amallah,3,no,
2022,2022-12-14,Morocco,France,Sofiane Boufal,2,yes,1
2022,2022-12-14,Morocco,France,Sofyan Amrabat,3,no,
2022,2022-12-14,Morocco,France,Yahia Attiyat allah,3,no,
2022,2022-12-17,Croatia,Morocco,Bruno Petković,2,no,
2022,2022-12-17,Croatia,Morocco,Josip Stanišić,1,no,
2022,2022-12-17,Croatia,Morocco,Joško Gvardiol,3,no,
2022,2022-12-17,Croatia,Morocco,Lovro Majer,3,no,
2022,2022-12-17,Croatia,Morocco,Mario Pašalić,1,no,
2022,2022-12-17,Croatia,Morocco,Marko Livaja,1,no,
2022,2022-12-17,Croatia,Morocco,Mislav Oršić,3,no,
2022,2022-12-17,Morocco,Croatia,Abdelhamid Sabiri,1,no,
2022,2022-12-17,Morocco,Croatia,Achraf Hakimi Mouh,2,no,
2022,2022-12-17,Morocco,Croatia,Azzedine Ounahi,0,yes,0
2022,2022-12-17,Morocco,Croatia,Badr Banoun,1,no,
2022,2022-12-17,Morocco,Croatia,Hakim Ziyech,1,no,
2022,2022-12-17,Morocco,Croatia,Jawad El Yamiq,1,no,
2022,2022-12-17,Morocco,Croatia,Selim Amallah,2,yes,2
2022,2022-12-17,Morocco,Croatia,Sofiane Boufal,1,no,
2022,2022-12-17,Morocco,Croatia,Sofyan Amrabat,2,no,
2022,2022-12-17,Morocco,Croatia,Yahia Attiyat allah,2,no,
2022,2022-12-17,Morocco,Croatia,Youssef En-Nesyri,2,no,
2022,2022-12-18,Argentina,France,Cristian Gabriel Romero,3,no,
2022,2022-12-18,Argentina,France,Damián Emiliano Martínez,0,yes,0
2022,2022-12-18,Argentina,France,Enzo Fernandez,4,yes,0
2022,2022-12-18,Argentina,France,Gonzalo Ariel Montiel,2,yes,1
2022,2022-12-18,Argentina,France,Julián Álvarez,8,no,
2022,2022-12-18,Argentina,France,Leandro Daniel Paredes,1,yes,0
2022,2022-12-18,Argentina,France,Lionel Andrés Messi Cuccittini,2,no,
2022,2022-12-18,Argentina,France,Marcos Javier Acuña,2,yes,0
2022,2022-12-18,Argentina,France,Nicolás Alejandro Tagliafico,3,no,
2022,2022-12-18,Argentina,France,Nicolás Hernán Otamendi,2,no,
2022,2022-12-18,Argentina,France,Rodrigo Javier De Paul,2,no,
2022,2022-12-18,France,Argentina,Adrien Rabiot,3,yes,1
2022,2022-12-18,France,Argentina,Aurélien Djani Tchouaméni,2,no,
2022,2022-12-18,France,Argentina,Dayotchanculle Upamecano,1,no,
2022,2022-12-18,France,Argentina,Eduardo Camavinga,1,no,
2022,2022-12-18,France,Argentina,Jules Koundé,2,no,
2022,2022-12-18,France,Argentina,Kylian Mbappé Lottin,1,no,
2022,2022-12-18,France,Argentina,Marcus Thuram,2,yes,0
2022,2022-12-18,France,Argentina,Olivier Giroud,1,yes,1
2022,2022-12-18,France,Argentina,Ousmane Dembélé,1,no,
2022,2022-12-18,France,Argentina,Randal Kolo Muani,3,no,
2022,2022-12-18,France,Argentina,Theo Bernard François Hernández,2,no,
